-3.240000000000000000e+03,3.900000000000000000e+01,8.847000000000000000e+03,3.130000000000000000e+02,4.400000000000000000e+01,-4.000000000000000000e+01,4.475200000000000000e+04,4.630500000000000000e+04,4.087300000000000000e+04,4.598900000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,2.849334999336861074e-02,4.330000000000000000e+02
-3.203000000000000000e+03,-4.400000000000000000e+01,8.829000000000000000e+03,3.230000000000000000e+02,1.200000000000000000e+01,-3.400000000000000000e+01,4.468000000000000000e+04,4.687500000000000000e+04,4.075800000000000000e+04,4.516800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,3.485229000216349959e-02,4.330000000000000000e+02
-3.251000000000000000e+03,-1.090000000000000000e+02,8.815000000000000000e+03,3.650000000000000000e+02,-6.200000000000000000e+01,-2.100000000000000000e+01,4.464300000000000000e+04,4.712200000000000000e+04,4.083800000000000000e+04,4.434000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,4.551335397991351783e-02,4.330000000000000000e+02
-3.083000000000000000e+03,-1.850000000000000000e+02,8.722000000000000000e+03,3.830000000000000000e+02,-9.400000000000000000e+01,-1.700000000000000000e+01,4.413600000000000000e+04,4.740900000000000000e+04,4.064700000000000000e+04,4.316900000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,5.545292299939319491e-02,4.660000000000000000e+02
-2.973000000000000000e+03,-1.330000000000000000e+02,8.488000000000000000e+03,3.710000000000000000e+02,-9.700000000000000000e+01,-7.000000000000000000e+00,4.417200000000000000e+04,4.728900000000000000e+04,4.043600000000000000e+04,4.316800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,6.550708500435575843e-02,4.660000000000000000e+02
-3.060000000000000000e+03,-1.790000000000000000e+02,8.555000000000000000e+03,3.790000000000000000e+02,-1.300000000000000000e+02,-1.300000000000000000e+01,4.400800000000000000e+04,4.727600000000000000e+04,4.071300000000000000e+04,4.272300000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,7.484868698520585895e-02,4.660000000000000000e+02
-3.037000000000000000e+03,-2.730000000000000000e+02,8.476000000000000000e+03,3.340000000000000000e+02,-1.440000000000000000e+02,-1.100000000000000000e+01,4.351100000000000000e+04,4.738800000000000000e+04,4.102300000000000000e+04,4.276700000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,8.474089298397302628e-02,4.660000000000000000e+02
-2.978000000000000000e+03,-3.240000000000000000e+02,8.381000000000000000e+03,2.880000000000000000e+02,-1.660000000000000000e+02,-5.000000000000000000e+00,4.309200000000000000e+04,4.752700000000000000e+04,4.117700000000000000e+04,4.277800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,9.402158798184245825e-02,5.010000000000000000e+02
-3.086000000000000000e+03,-3.110000000000000000e+02,8.369000000000000000e+03,2.100000000000000000e+02,-1.450000000000000000e+02,6.000000000000000000e+00,4.311300000000000000e+04,4.700800000000000000e+04,4.147200000000000000e+04,4.285500000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.049898960045538843e-01,5.010000000000000000e+02
-2.980000000000000000e+03,-4.330000000000000000e+02,8.276000000000000000e+03,1.970000000000000000e+02,-1.290000000000000000e+02,7.000000000000000000e+00,4.308100000000000000e+04,4.714800000000000000e+04,4.150800000000000000e+04,4.248400000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.141986119910143316e-01,5.010000000000000000e+02
