5.140000000000000000e+02,1.880000000000000000e+02,9.567000000000000000e+03,-1.270000000000000000e+02,1.730000000000000000e+02,2.400000000000000000e+01,4.426300000000000000e+04,4.551300000000000000e+04,4.208900000000000000e+04,4.498500000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,2.918260497972369194e-02,4.520000000000000000e+02
5.950000000000000000e+02,1.400000000000000000e+02,9.413000000000000000e+03,-1.220000000000000000e+02,1.820000000000000000e+02,3.000000000000000000e+01,4.396800000000000000e+04,4.457800000000000000e+04,4.190700000000000000e+04,4.576700000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,3.533435999997891486e-02,4.520000000000000000e+02
7.350000000000000000e+02,9.000000000000000000e+01,9.365000000000000000e+03,-9.500000000000000000e+01,1.510000000000000000e+02,4.700000000000000000e+01,4.486800000000000000e+04,4.459200000000000000e+04,4.057000000000000000e+04,4.547700000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,4.537290299776941538e-02,4.820000000000000000e+02
6.480000000000000000e+02,2.430000000000000000e+02,9.318000000000000000e+03,-7.100000000000000000e+01,1.440000000000000000e+02,4.500000000000000000e+01,4.490800000000000000e+04,4.213400000000000000e+04,3.992400000000000000e+04,4.672500000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,5.504625200410373509e-02,4.820000000000000000e+02
4.960000000000000000e+02,1.440000000000000000e+02,9.111000000000000000e+03,-5.000000000000000000e+01,7.900000000000000000e+01,5.000000000000000000e+01,4.657000000000000000e+04,4.230500000000000000e+04,3.685200000000000000e+04,4.658500000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,6.691282900283113122e-02,4.820000000000000000e+02
5.290000000000000000e+02,2.740000000000000000e+02,9.172000000000000000e+03,-1.500000000000000000e+01,-9.000000000000000000e+00,5.100000000000000000e+01,4.450900000000000000e+04,4.353000000000000000e+04,3.961400000000000000e+04,4.511700000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,7.419863599352538586e-02,4.820000000000000000e+02
7.250000000000000000e+02,3.150000000000000000e+02,9.188000000000000000e+03,2.100000000000000000e+01,-1.160000000000000000e+02,6.100000000000000000e+01,4.821200000000000000e+04,3.985400000000000000e+04,3.491100000000000000e+04,4.749600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,8.443192500271834433e-02,4.820000000000000000e+02
-2.244000000000000000e+03,1.386000000000000000e+03,8.494000000000000000e+03,-1.720000000000000000e+03,-2.660000000000000000e+02,2.788000000000000000e+03,4.010800000000000000e+04,3.429200000000000000e+04,4.778500000000000000e+04,4.657100000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,9.522104897769168019e-02,5.100000000000000000e+02
-3.996000000000000000e+03,3.351000000000000000e+03,4.978000000000000000e+03,-3.700000000000000000e+03,9.780000000000000000e+02,4.320000000000000000e+03,5.546900000000000000e+04,0.000000000000000000e+00,5.664600000000000000e+04,3.824600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.053035119839478284e-01,5.100000000000000000e+02
1.070000000000000000e+02,2.400000000000000000e+02,6.294000000000000000e+03,-4.934000000000000000e+03,1.676000000000000000e+03,4.088000000000000000e+03,5.633600000000000000e+04,0.000000000000000000e+00,5.756400000000000000e+04,3.993300000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.140205859846901149e-01,5.100000000000000000e+02
2.351000000000000000e+03,-1.938000000000000000e+03,7.366000000000000000e+03,-4.885000000000000000e+03,2.881000000000000000e+03,3.356000000000000000e+03,5.827700000000000000e+04,0.000000000000000000e+00,5.827700000000000000e+04,4.825300000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.244383369921706617e-01,5.100000000000000000e+02
6.527000000000000000e+03,-7.481000000000000000e+03,8.111000000000000000e+03,-6.300000000000000000e+02,7.376000000000000000e+03,1.892000000000000000e+03,5.725200000000000000e+04,3.059400000000000000e+04,3.403400000000000000e+04,3.059400000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.363109409867320210e-01,5.360000000000000000e+02
-3.347000000000000000e+03,-2.569000000000000000e+03,7.271000000000000000e+03,1.903000000000000000e+03,9.759000000000000000e+03,-8.910000000000000000e+02,5.954200000000000000e+04,4.563600000000000000e+04,1.584000000000000000e+04,4.563600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.441802149929571897e-01,5.360000000000000000e+02
-3.288000000000000000e+03,-1.778000000000000000e+03,7.119000000000000000e+03,3.357000000000000000e+03,1.098600000000000000e+04,-3.727000000000000000e+03,5.675100000000000000e+04,5.744800000000000000e+04,0.000000000000000000e+00,5.744800000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.544430469803046435e-01,5.360000000000000000e+02
-1.762000000000000000e+03,-2.152000000000000000e+03,6.569000000000000000e+03,4.977000000000000000e+03,1.264900000000000000e+04,-6.047000000000000000e+03,4.882500000000000000e+04,6.019000000000000000e+04,0.000000000000000000e+00,6.019000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.639780109981074929e-01,5.360000000000000000e+02
6.410000000000000000e+02,-1.296000000000000000e+03,5.122000000000000000e+03,5.924000000000000000e+03,1.423900000000000000e+04,-8.108000000000000000e+03,5.149600000000000000e+04,6.243600000000000000e+04,0.000000000000000000e+00,6.243600000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.746783389826305211e-01,6.050000000000000000e+02
1.995000000000000000e+03,-2.678000000000000000e+03,4.424000000000000000e+03,7.430000000000000000e+03,1.505700000000000000e+04,-9.766000000000000000e+03,5.607500000000000000e+04,6.238200000000000000e+04,0.000000000000000000e+00,6.238200000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.845962719817180187e-01,6.050000000000000000e+02
1.135000000000000000e+03,-1.970000000000000000e+03,5.473000000000000000e+03,8.311000000000000000e+03,1.484000000000000000e+04,-9.720000000000000000e+03,5.751600000000000000e+04,6.284500000000000000e+04,0.000000000000000000e+00,6.284500000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,1.940327549818903208e-01,6.050000000000000000e+02
2.740000000000000000e+02,-6.730000000000000000e+02,7.555000000000000000e+03,9.436000000000000000e+03,1.430800000000000000e+04,-8.358000000000000000e+03,5.877400000000000000e+04,6.228500000000000000e+04,0.000000000000000000e+00,6.228500000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,2.038515679887495935e-01,6.050000000000000000e+02
2.652000000000000000e+03,-3.664000000000000000e+03,2.631000000000000000e+03,9.372000000000000000e+03,1.494200000000000000e+04,-9.923000000000000000e+03,6.064800000000000000e+04,6.296900000000000000e+04,0.000000000000000000e+00,6.296900000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,2.166946799843572080e-01,6.050000000000000000e+02
1.519000000000000000e+03,-6.573000000000000000e+03,-2.332000000000000000e+03,1.129400000000000000e+04,1.523700000000000000e+04,-1.017000000000000000e+04,6.449800000000000000e+04,6.093700000000000000e+04,3.000000000000000000e+00,6.093700000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,2.237116920005064458e-01,1.036000000000000000e+03
-6.349000000000000000e+03,-1.439100000000000000e+04,-1.919000000000000000e+03,1.345200000000000000e+04,1.093900000000000000e+04,-1.146500000000000000e+04,6.472000000000000000e+04,6.114700000000000000e+04,3.000000000000000000e+00,6.114700000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,2.344994139857590199e-01,1.036000000000000000e+03
-1.272500000000000000e+04,-1.418600000000000000e+04,4.130000000000000000e+03,1.121000000000000000e+04,5.621000000000000000e+03,-8.583000000000000000e+03,6.553500000000000000e+04,6.187400000000000000e+04,0.000000000000000000e+00,6.187400000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,2.458817589795216918e-01,1.036000000000000000e+03
-1.125900000000000000e+04,-4.900000000000000000e+03,5.673000000000000000e+03,8.170000000000000000e+03,1.423000000000000000e+03,-6.741000000000000000e+03,5.892400000000000000e+04,6.553500000000000000e+04,2.006300000000000000e+04,5.217500000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,2.542428479937370867e-01,1.679000000000000000e+03
-8.191000000000000000e+03,-4.024000000000000000e+03,4.101000000000000000e+03,5.505000000000000000e+03,-8.750000000000000000e+02,-6.028000000000000000e+03,5.150600000000000000e+04,6.553500000000000000e+04,3.268500000000000000e+04,4.254400000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,2.637751940055750310e-01,1.679000000000000000e+03
-8.891000000000000000e+03,-3.681000000000000000e+03,5.183000000000000000e+03,4.609000000000000000e+03,-1.726000000000000000e+03,-5.233000000000000000e+03,5.169500000000000000e+04,6.553500000000000000e+04,3.286100000000000000e+04,4.283100000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,2.746005590015556663e-01,1.679000000000000000e+03
-7.802000000000000000e+03,-8.310000000000000000e+02,5.794000000000000000e+03,3.865000000000000000e+03,-1.888000000000000000e+03,-5.109000000000000000e+03,5.357600000000000000e+04,6.553500000000000000e+04,3.128900000000000000e+04,4.541000000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,2.843276280036661774e-01,6.060000000000000000e+02
-6.336000000000000000e+03,1.217000000000000000e+03,6.733000000000000000e+03,3.618000000000000000e+03,-1.661000000000000000e+03,-5.013000000000000000e+03,5.463800000000000000e+04,6.515100000000000000e+04,2.881500000000000000e+04,4.693400000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,2.941619000048376620e-01,6.060000000000000000e+02
-6.324000000000000000e+03,3.188000000000000000e+03,9.995000000000000000e+03,3.905000000000000000e+03,-8.050000000000000000e+02,-4.247000000000000000e+03,6.042300000000000000e+04,6.294300000000000000e+04,1.337000000000000000e+04,5.513400000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,3.060003329883329570e-01,6.060000000000000000e+02
-3.925000000000000000e+03,7.448000000000000000e+03,1.397100000000000000e+04,3.220000000000000000e+03,1.028000000000000000e+03,-2.684000000000000000e+03,3.000000000000000000e+00,5.981100000000000000e+04,6.330500000000000000e+04,5.981100000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,3.146982479956932366e-01,6.060000000000000000e+02
-4.392000000000000000e+03,6.404000000000000000e+03,1.584900000000000000e+04,2.061000000000000000e+03,1.233000000000000000e+03,-1.781000000000000000e+03,5.206700000000000000e+04,6.472900000000000000e+04,3.241300000000000000e+04,4.375300000000000000e+04,0.000000000000000000e+00,0.000000000000000000e+00,3.240048459847457707e-01,1.154000000000000000e+03
